cell_id,cycle,capacity_ah,temperature_C,discharge_rate_C,internal_resistance_mOhm,soh,RUL,EOL_cycle
CALB_000,63,2.243275,25.0,0.5,35.134499999999996,0.89731,916,979
CALB_000,64,2.2376,25.0,0.5,35.248,0.8950400000000001,915,979
CALB_000,65,2.2318749999999996,25.0,0.5,35.36250000000001,0.8927499999999998,914,979
CALB_000,66,2.2261,25.0,0.5,35.477999999999994,0.8904400000000001,913,979
CALB_000,67,2.220275,25.0,0.5,35.594500000000004,0.88811,912,979
CALB_000,68,2.2144,25.0,0.5,35.712,0.88576,911,979
CALB_000,69,2.208475,25.0,0.5,35.8305,0.88339,910,979
CALB_000,70,2.2025,25.0,0.5,35.95,0.881,909,979
CALB_000,71,2.196475,25.0,0.5,36.0705,0.87859,908,979
CALB_000,72,2.1904000000000003,25.0,0.5,36.19199999999999,0.8761600000000002,907,979
CALB_000,73,2.184275,25.0,0.5,36.3145,0.87371,906,979
CALB_000,74,2.1781,25.0,0.5,36.438,0.87124,905,979
CALB_000,75,2.171875,25.0,0.5,36.5625,0.86875,904,979
CALB_000,76,2.1656,25.0,0.5,36.688,0.86624,903,979
CALB_000,77,2.159275,25.0,0.5,36.8145,0.86371,902,979
CALB_000,78,2.1529,25.0,0.5,36.94200000000001,0.8611599999999999,901,979
CALB_000,79,2.1464749999999997,25.0,0.5,37.07050000000001,0.8585899999999999,900,979
CALB_000,80,2.14,25.0,0.5,37.199999999999996,0.8560000000000001,899,979
CALB_000,81,2.133475,25.0,0.5,37.33050000000001,0.8533899999999999,898,979
CALB_000,82,2.1269,25.0,0.5,37.462,0.85076,897,979
CALB_000,83,2.120275,25.0,0.5,37.594500000000004,0.8481099999999999,896,979
CALB_000,84,2.1136,25.0,0.5,37.728,0.84544,895,979
CALB_000,85,2.106875,25.0,0.5,37.8625,0.84275,894,979
CALB_000,86,2.1001,25.0,0.5,37.998000000000005,0.8400399999999999,893,979
CALB_000,87,2.093275,25.0,0.5,38.134499999999996,0.8373100000000001,892,979
CALB_000,88,2.0864,25.0,0.5,38.272000000000006,0.83456,891,979
CALB_000,89,2.079475,25.0,0.5,38.4105,0.83179,890,979
CALB_000,90,2.0725,25.0,0.5,38.550000000000004,0.829,889,979
CALB_000,91,2.065475,25.0,0.5,38.69049999999999,0.8261900000000001,888,979
CALB_000,92,2.0584,25.0,0.5,38.83200000000001,0.8233599999999999,887,979
CALB_000,93,2.051275,25.0,0.5,38.974500000000006,0.82051,886,979
CALB_000,94,2.0441,25.0,0.5,39.118,0.8176399999999999,885,979
CALB_000,95,2.0368749999999998,25.0,0.5,39.2625,0.8147499999999999,884,979
CALB_000,96,2.0296,25.0,0.5,39.408,0.8118399999999999,883,979
CALB_000,97,2.022275,25.0,0.5,39.5545,0.80891,882,979
CALB_000,98,2.0149,25.0,0.5,39.702,0.80596,881,979
CALB_000,99,2.007475,25.0,0.5,39.8505,0.80299,880,979
CALB_000,100,2.0,25.0,0.5,40.0,0.8,879,979
CALB_000,101,1.992475,25.0,0.5,40.1505,0.79699,878,979
CALB_000,102,1.9849,25.0,0.5,40.302,0.79396,877,979
CALB_000,103,1.9772750000000001,25.0,0.5,40.454499999999996,0.79091,876,979
CALB_000,104,1.9696,25.0,0.5,40.608000000000004,0.78784,875,979
CALB_000,105,1.961875,25.0,0.5,40.762499999999996,0.7847500000000001,874,979
CALB_000,106,1.9541,25.0,0.5,40.918,0.78164,873,979
CALB_000,107,1.946275,25.0,0.5,41.0745,0.77851,872,979
CALB_000,108,1.9384000000000001,25.0,0.5,41.232,0.77536,871,979
CALB_000,109,1.930475,25.0,0.5,41.3905,0.7721899999999999,870,979
CALB_000,110,1.9225,25.0,0.5,41.55,0.769,869,979
CALB_000,111,1.914475,25.0,0.5,41.7105,0.76579,868,979
CALB_000,112,1.9063999999999997,25.0,0.5,41.87200000000001,0.7625599999999999,867,979
CALB_000,113,1.898275,25.0,0.5,42.0345,0.7593099999999999,866,979
CALB_000,114,1.8901000000000001,25.0,0.5,42.19799999999999,0.75604,865,979
CALB_000,115,1.881875,25.0,0.5,42.3625,0.75275,864,979
CALB_000,116,1.8736,25.0,0.5,42.528,0.74944,863,979
CALB_000,117,1.865275,25.0,0.5,42.6945,0.74611,862,979
CALB_000,118,1.8569,25.0,0.5,42.862,0.74276,861,979
CALB_000,119,1.848475,25.0,0.5,43.0305,0.73939,860,979
CALB_000,120,1.8399999999999999,25.0,0.5,43.2,0.736,859,979
CALB_000,121,1.831475,25.0,0.5,43.3705,0.73259,858,979
CALB_000,122,1.8229000000000002,25.0,0.5,43.542,0.72916,857,979
CALB_000,123,1.8142749999999999,25.0,0.5,43.7145,0.72571,856,979
CALB_000,124,1.8056,25.0,0.5,43.888,0.72224,855,979
CALB_000,125,1.796875,25.0,0.5,44.0625,0.71875,854,979
CALB_000,126,1.7881,25.0,0.5,44.238,0.71524,853,979
CALB_000,127,1.779275,25.0,0.5,44.414500000000004,0.71171,852,979
CALB_000,128,1.7704,25.0,0.5,44.592,0.70816,851,979
CALB_000,129,1.7614750000000001,25.0,0.5,44.7705,0.70459,850,979
CALB_000,130,1.7525,25.0,0.5,44.95,0.701,849,979
CALB_000,131,1.7434749999999999,25.0,0.5,45.1305,0.69739,848,979
CALB_000,132,1.7344,25.0,0.5,45.312000000000005,0.6937599999999999,847,979
CALB_000,133,1.725275,25.0,0.5,45.4945,0.69011,846,979
CALB_000,134,1.7161,25.0,0.5,45.678000000000004,0.6864399999999999,845,979
CALB_000,135,1.706875,25.0,0.5,45.8625,0.68275,844,979
CALB_000,136,1.6976,25.0,0.5,46.048,0.67904,843,979
CALB_000,137,1.688275,25.0,0.5,46.2345,0.67531,842,979
CALB_000,138,1.6788999999999998,25.0,0.5,46.422000000000004,0.6715599999999999,841,979
CALB_000,139,1.669475,25.0,0.5,46.6105,0.66779,840,979
CALB_000,140,1.6599999999999997,25.0,0.5,46.800000000000004,0.6639999999999999,839,979
CALB_000,141,1.650475,25.0,0.5,46.990500000000004,0.6601899999999999,838,979
CALB_000,142,1.6408999999999998,25.0,0.5,47.182,0.6563599999999999,837,979
CALB_000,143,1.6312749999999998,25.0,0.5,47.374500000000005,0.6525099999999999,836,979
CALB_000,144,1.6216,25.0,0.5,47.568,0.64864,835,979
CALB_000,145,1.611875,25.0,0.5,47.7625,0.6447499999999999,834,979
CALB_000,146,1.6020999999999999,25.0,0.5,47.958,0.64084,833,979
CALB_000,147,1.5922749999999999,25.0,0.5,48.1545,0.63691,832,979
CALB_000,148,1.5823999999999998,25.0,0.5,48.352000000000004,0.63296,831,979
CALB_000,149,1.5724749999999998,25.0,0.5,48.5505,0.6289899999999999,830,979
CALB_000,150,1.5625,25.0,0.5,48.75,0.625,829,979
CALB_000,151,1.5524749999999998,25.0,0.5,48.950500000000005,0.6209899999999999,828,979
CALB_000,152,1.5423999999999998,25.0,0.5,49.152,0.61696,827,979
CALB_000,153,1.5322749999999998,25.0,0.5,49.3545,0.61291,826,979
CALB_000,154,1.5221,25.0,0.5,49.55799999999999,0.60884,825,979
CALB_000,155,1.511875,25.0,0.5,49.7625,0.60475,824,979
CALB_000,156,1.5015999999999998,25.0,0.5,49.968,0.60064,823,979
CALB_000,157,1.491275,25.0,0.5,50.1745,0.59651,822,979
CALB_000,158,1.4809,25.0,0.5,50.382000000000005,0.59236,821,979
CALB_000,159,1.470475,25.0,0.5,50.5905,0.58819,820,979
CALB_000,160,1.46,25.0,0.5,50.8,0.584,819,979
CALB_000,161,1.449475,25.0,0.5,51.0105,0.57979,818,979
CALB_000,162,1.4388999999999998,25.0,0.5,51.222,0.57556,817,979
CALB_000,163,1.428275,25.0,0.5,51.4345,0.57131,816,979
CALB_000,164,1.4176,25.0,0.5,51.647999999999996,0.56704,815,979
CALB_000,165,1.4068749999999999,25.0,0.5,51.8625,0.56275,814,979
CALB_000,166,1.3961,25.0,0.5,52.078,0.5584399999999999,813,979
CALB_000,167,1.385275,25.0,0.5,52.2945,0.55411,812,979
CALB_000,168,1.3743999999999998,25.0,0.5,52.512,0.5497599999999999,811,979
CALB_000,169,1.3634749999999998,25.0,0.5,52.730500000000006,0.5453899999999999,810,979
CALB_000,170,1.3524999999999998,25.0,0.5,52.95,0.5409999999999999,809,979
CALB_000,171,1.341475,25.0,0.5,53.170500000000004,0.53659,808,979
CALB_000,172,1.3304,25.0,0.5,53.392,0.53216,807,979
CALB_000,173,1.319275,25.0,0.5,53.6145,0.52771,806,979
CALB_000,174,1.3080999999999998,25.0,0.5,53.83800000000001,0.5232399999999999,805,979
CALB_000,175,1.2968749999999998,25.0,0.5,54.0625,0.5187499999999999,804,979
CALB_000,176,1.2856,25.0,0.5,54.288,0.51424,803,979
CALB_000,177,1.274275,25.0,0.5,54.5145,0.50971,802,979
CALB_000,178,1.2629000000000001,25.0,0.5,54.742,0.50516,801,979
CALB_000,179,1.251475,25.0,0.5,54.9705,0.50059,800,979
CALB_000,180,1.24,25.0,0.5,55.2,0.496,799,979
CALB_000,181,1.228475,25.0,0.5,55.4305,0.49139,798,979
CALB_000,182,1.2168999999999999,25.0,0.5,55.662000000000006,0.48675999999999997,797,979
CALB_000,183,1.205275,25.0,0.5,55.894499999999994,0.48211000000000004,796,979
CALB_000,184,1.1936,25.0,0.5,56.128,0.47744,795,979
CALB_000,185,1.181875,25.0,0.5,56.3625,0.47275,794,979
CALB_000,186,1.1701000000000001,25.0,0.5,56.598,0.46804000000000007,793,979
CALB_000,187,1.1582749999999997,25.0,0.5,56.834500000000006,0.4633099999999999,792,979
CALB_000,188,1.1463999999999999,25.0,0.5,57.072,0.45855999999999997,791,979
CALB_000,189,1.1344749999999997,25.0,0.5,57.310500000000005,0.45378999999999986,790,979
CALB_000,190,1.1224999999999998,25.0,0.5,57.55,0.44899999999999995,789,979
CALB_000,191,1.1104749999999999,25.0,0.5,57.7905,0.44419,788,979
CALB_000,192,1.0983999999999998,25.0,0.5,58.032,0.4393599999999999,787,979
CALB_000,193,1.0862749999999999,25.0,0.5,58.2745,0.43450999999999995,786,979
CALB_000,194,1.0741,25.0,0.5,58.518,0.42964,785,979
CALB_000,195,1.061875,25.0,0.5,58.7625,0.42474999999999996,784,979
CALB_000,196,1.0495999999999999,25.0,0.5,59.007999999999996,0.41983999999999994,783,979
CALB_000,197,1.0372749999999997,25.0,0.5,59.25450000000001,0.4149099999999999,782,979
CALB_000,198,1.0248999999999997,25.0,0.5,59.50200000000001,0.4099599999999999,781,979
CALB_000,199,1.0124749999999998,25.0,0.5,59.7505,0.4049899999999999,780,979
CALB_000,200,0.9999999999999998,25.0,0.5,60.0,0.3999999999999999,779,979
CALB_000,201,0.9874749999999999,25.0,0.5,60.2505,0.39498999999999995,778,979
CALB_000,202,0.9748999999999999,25.0,0.5,60.502,0.38996,777,979
CALB_000,203,0.962275,25.0,0.5,60.7545,0.38491,776,979
CALB_000,204,0.9495999999999999,25.0,0.5,61.008,0.37983999999999996,775,979
CALB_000,205,0.9368749999999998,25.0,0.5,61.2625,0.3747499999999999,774,979
CALB_000,206,0.9240999999999999,25.0,0.5,61.518,0.36963999999999997,773,979
CALB_000,207,0.9112749999999997,25.0,0.5,61.7745,0.3645099999999999,772,979
CALB_000,208,0.8983999999999998,25.0,0.5,62.032000000000004,0.3593599999999999,771,979
CALB_000,209,0.885475,25.0,0.5,62.2905,0.35419,770,979
CALB_000,210,0.8724999999999999,25.0,0.5,62.550000000000004,0.349,769,979
CALB_000,211,0.8594749999999998,25.0,0.5,62.810500000000005,0.34378999999999993,768,979
CALB_000,212,0.8463999999999999,25.0,0.5,63.072,0.33855999999999997,767,979
CALB_000,213,0.833275,25.0,0.5,63.3345,0.33331,766,979
CALB_000,214,0.8201,25.0,0.5,63.598,0.32804,765,979
CALB_000,215,0.806875,25.0,0.5,63.862500000000004,0.32275,764,979
CALB_000,216,0.7935999999999999,25.0,0.5,64.128,0.31743999999999994,763,979
CALB_000,217,0.780275,25.0,0.5,64.3945,0.31211,762,979
CALB_000,218,0.7668999999999998,25.0,0.5,64.662,0.3067599999999999,761,979
CALB_000,219,0.7534749999999999,25.0,0.5,64.9305,0.30138999999999994,760,979
CALB_000,220,0.7399999999999998,25.0,0.5,65.2,0.29599999999999993,759,979
CALB_000,221,0.7264749999999998,25.0,0.5,65.4705,0.2905899999999999,758,979
CALB_000,222,0.7128999999999999,25.0,0.5,65.742,0.28515999999999997,757,979
CALB_000,223,0.6992749999999998,25.0,0.5,66.0145,0.2797099999999999,756,979
CALB_000,224,0.6855999999999998,25.0,0.5,66.28800000000001,0.27423999999999993,755,979
CALB_000,225,0.6718749999999998,25.0,0.5,66.5625,0.26874999999999993,754,979
CALB_000,226,0.6581000000000001,25.0,0.5,66.838,0.26324000000000003,753,979
CALB_000,227,0.6442749999999999,25.0,0.5,67.11449999999999,0.25771,752,979
CALB_000,228,0.6303999999999998,25.0,0.5,67.392,0.25215999999999994,751,979
CALB_000,229,0.6164749999999999,25.0,0.5,67.6705,0.24658999999999995,750,979
CALB_000,230,0.6025,25.0,0.5,67.95,0.24100000000000002,749,979
CALB_000,231,0.588475,25.0,0.5,68.2305,0.23539,748,979
CALB_000,232,0.5743999999999999,25.0,0.5,68.512,0.22975999999999996,747,979
CALB_000,233,0.5602749999999999,25.0,0.5,68.7945,0.22410999999999995,746,979
CALB_000,234,0.5460999999999999,25.0,0.5,69.078,0.21843999999999997,745,979
CALB_000,235,0.531875,25.0,0.5,69.3625,0.21275,744,979
CALB_000,236,0.5176000000000001,25.0,0.5,69.648,0.20704000000000003,743,979
CALB_000,237,0.5032749999999999,25.0,0.5,69.9345,0.20130999999999996,742,979
CALB_000,238,0.4888999999999999,25.0,0.5,70.22200000000001,0.19555999999999996,741,979
CALB_000,239,0.47447500000000004,25.0,0.5,70.51050000000001,0.18979000000000001,740,979
CALB_000,240,0.45999999999999985,25.0,0.5,70.80000000000001,0.18399999999999994,739,979
CALB_000,241,0.4454749999999999,25.0,0.5,71.09049999999999,0.17818999999999996,738,979
CALB_000,242,0.4308999999999999,25.0,0.5,71.382,0.17235999999999996,737,979
CALB_000,243,0.41627499999999984,25.0,0.5,71.6745,0.16650999999999994,736,979
CALB_000,244,0.4016,25.0,0.5,71.96799999999999,0.16064,735,979
CALB_000,245,0.38687499999999986,25.0,0.5,72.2625,0.15474999999999994,734,979
CALB_000,246,0.37209999999999993,25.0,0.5,72.55799999999999,0.14883999999999997,733,979
CALB_000,247,0.35727499999999995,25.0,0.5,72.8545,0.14290999999999998,732,979
CALB_000,248,0.3423999999999999,25.0,0.5,73.152,0.13695999999999997,731,979
CALB_000,249,0.32747499999999985,25.0,0.5,73.4505,0.13098999999999994,730,979
CALB_000,250,0.3125,25.0,0.5,73.75,0.125,729,979
CALB_000,251,0.2974749999999998,25.0,0.5,74.0505,0.11898999999999993,728,979
CALB_000,252,0.2823999999999999,25.0,0.5,74.352,0.11295999999999995,727,979
CALB_000,253,0.2672749999999999,25.0,0.5,74.65450000000001,0.10690999999999995,726,979
CALB_000,254,0.2520999999999998,25.0,0.5,74.958,0.10083999999999993,725,979
CALB_000,255,0.23687499999999972,25.0,0.5,75.2625,0.09474999999999989,724,979
CALB_000,256,0.22159999999999985,25.0,0.5,75.56800000000001,0.08863999999999994,723,979
CALB_000,257,0.20627499999999993,25.0,0.5,75.87450000000001,0.08250999999999997,722,979
CALB_000,258,0.19089999999999996,25.0,0.5,76.182,0.07635999999999998,721,979
CALB_000,259,0.17547499999999994,25.0,0.5,76.4905,0.07018999999999997,720,979
CALB_000,260,0.15999999999999986,25.0,0.5,76.80000000000001,0.06399999999999995,719,979
CALB_000,261,0.14447499999999974,25.0,0.5,77.1105,0.0577899999999999,718,979
CALB_000,262,0.12889999999999985,25.0,0.5,77.422,0.05155999999999994,717,979
CALB_000,263,0.1132749999999999,25.0,0.5,77.7345,0.04530999999999996,716,979
CALB_000,264,0.09759999999999991,25.0,0.5,78.048,0.039039999999999964,715,979
CALB_000,265,0.08187499999999986,25.0,0.5,78.36250000000001,0.032749999999999946,714,979
CALB_000,266,0.06609999999999977,25.0,0.5,78.678,0.026439999999999908,713,979
CALB_000,267,0.0502749999999999,25.0,0.5,78.9945,0.02010999999999996,712,979
CALB_000,268,0.03439999999999971,25.0,0.5,79.31200000000001,0.013759999999999883,711,979
CALB_000,269,0.01847499999999974,25.0,0.5,79.63050000000001,0.007389999999999897,710,979
CALB_000,270,0.0024999999999997247,25.0,0.5,79.95,0.0009999999999998899,709,979
CALB_000,271,-0.013524999999999787,25.0,0.5,80.2705,-0.005409999999999915,708,979
CALB_000,272,-0.02960000000000018,25.0,0.5,80.59200000000001,-0.011840000000000073,707,979
CALB_000,273,-0.045724999999999794,25.0,0.5,80.9145,-0.018289999999999917,706,979
CALB_000,274,-0.06190000000000029,25.0,0.5,81.238,-0.024760000000000115,705,979
CALB_000,275,-0.078125,25.0,0.5,81.5625,-0.03125,704,979
CALB_000,276,-0.09440000000000004,25.0,0.5,81.888,-0.037760000000000016,703,979
CALB_000,277,-0.1107250000000004,25.0,0.5,82.21450000000002,-0.04429000000000016,702,979
CALB_000,278,-0.1271,25.0,0.5,82.542,-0.050839999999999996,701,979
CALB_000,279,-0.1435249999999999,25.0,0.5,82.87049999999999,-0.05740999999999996,700,979
CALB_000,280,-0.16000000000000014,25.0,0.5,83.2,-0.06400000000000006,699,979
CALB_000,281,-0.17652500000000015,25.0,0.5,83.5305,-0.07061000000000006,698,979
CALB_000,282,-0.1931000000000005,25.0,0.5,83.86200000000001,-0.0772400000000002,697,979
CALB_000,283,-0.2097250000000006,25.0,0.5,84.1945,-0.08389000000000024,696,979
CALB_000,284,-0.22639999999999993,25.0,0.5,84.52799999999999,-0.09055999999999997,695,979
CALB_000,285,-0.24312500000000015,25.0,0.5,84.86250000000001,-0.09725000000000006,694,979
CALB_000,286,-0.25990000000000013,25.0,0.5,85.19800000000001,-0.10396000000000005,693,979
CALB_000,287,-0.2767249999999999,25.0,0.5,85.5345,-0.11068999999999996,692,979
CALB_000,288,-0.2936000000000005,25.0,0.5,85.87200000000001,-0.11744000000000021,691,979
CALB_000,289,-0.3105250000000004,25.0,0.5,86.21050000000001,-0.12421000000000015,690,979
CALB_000,290,-0.3275,25.0,0.5,86.55,-0.131,689,979
CALB_000,291,-0.34452499999999997,25.0,0.5,86.8905,-0.13781,688,979
CALB_000,292,-0.36160000000000025,25.0,0.5,87.232,-0.1446400000000001,687,979
CALB_000,293,-0.3787250000000003,25.0,0.5,87.5745,-0.15149000000000012,686,979
CALB_000,294,-0.39590000000000014,25.0,0.5,87.918,-0.15836000000000006,685,979
CALB_000,295,-0.4131250000000003,25.0,0.5,88.2625,-0.16525000000000012,684,979
CALB_000,296,-0.4304000000000002,25.0,0.5,88.608,-0.1721600000000001,683,979
CALB_000,297,-0.44772499999999993,25.0,0.5,88.9545,-0.17908999999999997,682,979
CALB_000,298,-0.46509999999999996,25.0,0.5,89.30199999999999,-0.18603999999999998,681,979
CALB_000,299,-0.4825250000000003,25.0,0.5,89.65050000000001,-0.19301000000000013,680,979
CALB_000,300,-0.4999999999999999,25.0,0.5,90.0,-0.19999999999999996,679,979
CALB_000,301,-0.5175250000000003,25.0,0.5,90.35050000000001,-0.20701000000000014,678,979
CALB_000,302,-0.5351,25.0,0.5,90.702,-0.21404,677,979
CALB_000,303,-0.552725,25.0,0.5,91.05449999999999,-0.22109,676,979
CALB_000,304,-0.5704000000000004,25.0,0.5,91.40800000000002,-0.22816000000000014,675,979
CALB_000,305,-0.5881249999999999,25.0,0.5,91.76249999999999,-0.23524999999999996,674,979
CALB_000,306,-0.6059000000000003,25.0,0.5,92.11800000000001,-0.24236000000000013,673,979
CALB_000,307,-0.623725,25.0,0.5,92.4745,-0.24949,672,979
CALB_000,308,-0.6416,25.0,0.5,92.832,-0.25664,671,979
CALB_000,309,-0.6595250000000002,25.0,0.5,93.19050000000001,-0.2638100000000001,670,979
CALB_000,310,-0.6775000000000003,25.0,0.5,93.55000000000001,-0.27100000000000013,669,979
CALB_000,311,-0.6955250000000002,25.0,0.5,93.91050000000001,-0.27821000000000007,668,979
CALB_000,312,-0.7136000000000003,25.0,0.5,94.272,-0.28544000000000014,667,979
CALB_000,313,-0.7317250000000003,25.0,0.5,94.6345,-0.2926900000000001,666,979
CALB_000,314,-0.7499,25.0,0.5,94.998,-0.29996,665,979
CALB_000,315,-0.7681250000000001,25.0,0.5,95.3625,-0.30725,664,979
CALB_000,316,-0.7864000000000004,25.0,0.5,95.72800000000001,-0.3145600000000002,663,979
CALB_000,317,-0.804725,25.0,0.5,96.0945,-0.32189,662,979
CALB_000,318,-0.8231000000000005,25.0,0.5,96.462,-0.3292400000000002,661,979
CALB_000,319,-0.8415250000000002,25.0,0.5,96.8305,-0.3366100000000001,660,979
CALB_000,320,-0.8600000000000002,25.0,0.5,97.2,-0.3440000000000001,659,979
CALB_000,321,-0.878525,25.0,0.5,97.5705,-0.35141,658,979
CALB_000,322,-0.8971000000000001,25.0,0.5,97.94200000000001,-0.35884000000000005,657,979
CALB_000,323,-0.915725,25.0,0.5,98.3145,-0.36629,656,979
CALB_000,324,-0.9344000000000002,25.0,0.5,98.688,-0.3737600000000001,655,979
CALB_000,325,-0.9531250000000002,25.0,0.5,99.0625,-0.3812500000000001,654,979
CALB_000,326,-0.9719000000000005,25.0,0.5,99.43800000000002,-0.3887600000000002,653,979
CALB_000,327,-0.9907250000000001,25.0,0.5,99.8145,-0.39629000000000003,652,979
CALB_000,328,-1.0096000000000005,25.0,0.5,100.19200000000001,-0.4038400000000002,651,979
CALB_000,329,-1.0285250000000001,25.0,0.5,100.57050000000001,-0.41141000000000005,650,979
CALB_000,330,-1.0475000000000008,25.0,0.5,100.95000000000002,-0.4190000000000003,649,979
CALB_000,331,-1.0665250000000004,25.0,0.5,101.3305,-0.42661000000000016,648,979
CALB_000,332,-1.0856000000000003,25.0,0.5,101.712,-0.4342400000000001,647,979
CALB_000,333,-1.1047250000000002,25.0,0.5,102.09450000000001,-0.44189000000000006,646,979
CALB_000,334,-1.1239000000000003,25.0,0.5,102.47800000000001,-0.4495600000000001,645,979
CALB_000,335,-1.1431250000000004,25.0,0.5,102.86250000000001,-0.45725000000000016,644,979
CALB_000,336,-1.1624000000000008,25.0,0.5,103.24800000000002,-0.4649600000000003,643,979
CALB_000,337,-1.1817250000000001,25.0,0.5,103.6345,-0.47269000000000005,642,979
CALB_000,338,-1.2011000000000005,25.0,0.5,104.022,-0.4804400000000002,641,979
CALB_000,339,-1.220525,25.0,0.5,104.4105,-0.48821000000000003,640,979
CALB_000,340,-1.2400000000000007,25.0,0.5,104.80000000000001,-0.4960000000000003,639,979
CALB_000,341,-1.2595250000000002,25.0,0.5,105.1905,-0.5038100000000001,638,979
CALB_000,342,-1.2791000000000001,25.0,0.5,105.58200000000001,-0.5116400000000001,637,979
CALB_000,343,-1.2987250000000001,25.0,0.5,105.9745,-0.51949,636,979
